colour	x	y	showSelectedlegendcolour	fill
#53B400	4.508	72.4868048780488	Latin America & Caribbean (all income levels)	#53B400
#53B400	4.436	72.6361707317073	Latin America & Caribbean (all income levels)	#53B400
#53B400	4.363	72.7738536585366	Latin America & Caribbean (all income levels)	#53B400
#53B400	4.286	72.901	Latin America & Caribbean (all income levels)	#53B400
#53B400	4.201	73.0197317073171	Latin America & Caribbean (all income levels)	#53B400
#53B400	4.108	73.1276097560976	Latin America & Caribbean (all income levels)	#53B400
#53B400	4.008	73.2211463414634	Latin America & Caribbean (all income levels)	#53B400
#53B400	3.905	73.3007073170732	Latin America & Caribbean (all income levels)	#53B400
#53B400	3.8	73.3726341463415	Latin America & Caribbean (all income levels)	#53B400
#53B400	3.696	73.4443170731708	Latin America & Caribbean (all income levels)	#53B400
#53B400	3.594	73.5311219512195	Latin America & Caribbean (all income levels)	#53B400
#53B400	3.493	73.6489268292683	Latin America & Caribbean (all income levels)	#53B400
#53B400	3.396	73.8086341463415	Latin America & Caribbean (all income levels)	#53B400
#53B400	3.301	74.0136585365854	Latin America & Caribbean (all income levels)	#53B400
#53B400	3.209	74.2599268292683	Latin America & Caribbean (all income levels)	#53B400
#53B400	3.124	74.5368780487805	Latin America & Caribbean (all income levels)	#53B400
#53B400	3.044	74.827	Latin America & Caribbean (all income levels)	#53B400
#53B400	2.971	75.1118536585366	Latin America & Caribbean (all income levels)	#53B400
#53B400	2.905	75.377512195122	Latin America & Caribbean (all income levels)	#53B400
#53B400	2.845	75.618512195122	Latin America & Caribbean (all income levels)	#53B400
#53B400	2.79	75.8399512195122	Latin America & Caribbean (all income levels)	#53B400
#53B400	2.741	76.0529024390244	Latin America & Caribbean (all income levels)	#53B400
#00B6EB	3.811	71.1331707317073	North America	#00B6EB
#00B6EB	3.753	71.3460975609756	North America	#00B6EB
#00B6EB	3.681	71.3670731707317	North America	#00B6EB
#00B6EB	3.607	71.3807317073171	North America	#00B6EB
#00B6EB	3.456	71.7763414634146	North America	#00B6EB
#00B6EB	3.115	71.8721951219512	North America	#00B6EB
#00B6EB	2.749	72.0043902439024	North America	#00B6EB
#00B6EB	2.528	72.2078048780488	North America	#00B6EB
#00B6EB	2.386	72.3534146341463	North America	#00B6EB
#00B6EB	2.334	72.5014634146341	North America	#00B6EB
#00B6EB	2.258	72.7004878048781	North America	#00B6EB
#00B6EB	2.141	73.0292682926829	North America	#00B6EB
#00B6EB	1.98	72.9339024390244	North America	#00B6EB
#00B6EB	1.89	73.1626829268293	North America	#00B6EB
#00B6EB	1.837	73.2375609756098	North America	#00B6EB
#00B6EB	1.824	73.5217073170732	North America	#00B6EB
#00B6EB	1.796	73.8560975609756	North America	#00B6EB
#00B6EB	1.782	74.2156097560976	North America	#00B6EB
#00B6EB	1.768	74.529756097561	North America	#00B6EB
#00B6EB	1.754	74.8663414634146	North America	#00B6EB
#00B6EB	1.74	75.0780487804878	North America	#00B6EB
#00B6EB	1.7	75.4785365853659	North America	#00B6EB
#00B6EB	1.69	75.6804878048781	North America	#00B6EB
#00B6EB	1.68	76.0363414634146	North America	#00B6EB
#00B6EB	1.65	76.3175609756098	North America	#00B6EB
#00B6EB	1.67	76.3034146341464	North America	#00B6EB
#00B6EB	1.675	76.44	North America	#00B6EB
#00B6EB	1.68	76.739512195122	North America	#00B6EB
#00B6EB	1.68	76.8092682926829	North America	#00B6EB
#00B6EB	1.77	77.0656097560976	North America	#00B6EB
#00B6EB	1.83	77.3770731707317	North America	#00B6EB
#00B6EB	1.7	77.5534146341464	North America	#00B6EB
#00B6EB	1.71	77.3207317073171	North America	#00B6EB
#00B6EB	1.7	77.6851219512195	North America	#00B6EB
#00B6EB	1.6695	77.8619512195122	North America	#00B6EB
#00B6EB	1.639	77.9775609756098	North America	#00B6EB
#00B6EB	1.592	78.2304878048781	North America	#00B6EB
#00B6EB	1.55	78.4804878048781	North America	#00B6EB
#00B6EB	1.53	78.6624390243902	North America	#00B6EB
#00B6EB	1.51	78.8829268292683	North America	#00B6EB
#00B6EB	1.49	79.2365853658537	North America	#00B6EB
#00B6EB	1.505	79.4878048780488	North America	#00B6EB
#00B6EB	1.52	79.590243902439	North America	#00B6EB
#00B6EB	1.53	79.8390243902439	North America	#00B6EB
#00B6EB	1.53	80.1414634146341	North America	#00B6EB
#00B6EB	1.54	80.2926829268293	North America	#00B6EB
#00B6EB	1.5862	80.6439024390244	North America	#00B6EB
#00B6EB	1.6589	80.8043902439024	North America	#00B6EB
#00B6EB	1.6808	80.9648780487805	North America	#00B6EB
#00B6EB	1.668	80.6617804878049	North America	#00B6EB
#00B6EB	1.6269	80.7978048780488	North America	#00B6EB
#00B6EB	1.6269	80.929243902439	North America	#00B6EB
#FB61D7	6.001	41.0180487804878	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.015	41.2335365853659	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.03	41.451512195122	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.048	41.678	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.067	41.918	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.089	42.1804878048781	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.111	42.4744878048781	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.135	42.7969756097561	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.161	43.1419512195122	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.187	43.4999268292683	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.214	43.8569024390244	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.242	44.1933902439024	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.271	44.4953902439024	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.301	44.7539024390244	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.333	44.9674390243902	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.366	45.1399756097561	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.403	45.2845121951219	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.443	45.4160731707317	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.487	45.5481219512195	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.535	45.6846585365854	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.585	45.8246829268293	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.638	45.9631951219512	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.693	46.0901951219512	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.748	46.2006829268293	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.802	46.2936585365854	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.856	46.3786585365854	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.907	46.4681707317073	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.957	46.5677073170732	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.005	46.6737804878049	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.047	46.7759024390244	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.084	46.8400731707317	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.112	46.8238292682927	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.131	46.7076341463415	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.14	46.492512195122	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.138	46.1999024390244	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.125	45.8788048780488	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.102	45.5966829268293	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.068	45.4100243902439	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.026	45.3557804878049	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.974	45.4424146341463	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.911	45.6519024390244	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.835	45.9421951219512	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.746	46.2538048780488	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.644	46.541243902439	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.531	46.7870243902439	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.409	46.9916829268293	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.281	47.168756097561	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.152	47.3492926829268	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.023	47.5573414634146	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.897	47.7969268292683	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.775	48.0695853658537	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.657	48.3693170731707	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.84	36.4826341463415	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.867	36.8957073170732	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.891	37.3187804878049	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.91	37.7603414634146	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.925	38.2253658536585	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.937	38.7263658536585	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.945	39.273756097561	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.95	39.8715609756098	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.953	40.5182682926829	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.954	41.2093902439024	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.954	41.9419268292683	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.954	42.7114634146342	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.953	43.503	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.952	44.2975609756098	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.951	45.0796585365854	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.95	45.832756097561	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.951	46.5462926829268	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.952	47.2112195121951	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.953	47.8185365853659	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.954	48.3547804878049	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.954	48.8095365853659	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.955	49.1763414634146	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.956	49.4568292682927	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.955	49.6525365853659	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.952	49.7640243902439	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.944	49.7922926829268	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.927	49.7393170731707	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.902	49.6130487804878	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.868	49.4179756097561	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.826	49.1595609756098	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.78	48.8288780487805	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.734	48.4149756097561	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.691	47.9173902439024	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.653	47.3506097560976	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.622	46.7385853658537	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.596	46.1062926829268	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.573	45.4801707317073	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.55	44.8916341463415	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.522	44.3725609756098	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.488	43.9533414634146	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.446	43.6633658536585	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.392	43.5235365853659	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.329	43.5288292682927	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.256	43.6721951219512	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.175	43.9461219512195	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.088	44.3475609756098	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.996	44.867512195122	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.903	45.4825365853659	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.81	46.163243902439	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.719	46.8837073170732	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.631	47.6184634146341	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.546	48.3456097560976	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.88	48.5835609756098	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.922	49.229512195122	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.967	49.8399756097561	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.012	50.4104390243902	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.056	50.9404390243903	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.098	51.429512195122	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.138	51.8817317073171	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.174	52.3031463414634	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.207	52.7002682926829	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.235	53.0775853658537	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.259	53.4365853658537	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.28	53.7786829268293	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.297	54.1023414634146	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.312	54.409	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.321	54.7000975609756	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.325	54.9791707317073	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.318	55.2491951219512	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.301	55.5117073170732	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.273	55.764243902439	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.231	56.0052926829268	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.178	56.2368292682927	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.112	56.4593414634146	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.036	56.6682926829268	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.952	56.8532195121951	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.864	57.0031219512195	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.774	57.0941219512195	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.684	57.101756097561	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.596	57.0150975609756	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.511	56.8356829268293	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.431	56.573512195122	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.358	56.2465609756098	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.293	55.8807804878049	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.235	55.5086097560976	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.183	55.1599268292683	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.137	54.8562195121951	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.096	54.6093902439024	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.06	54.4214634146341	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.026	54.2834146341463	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.995	54.188243902439	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.964	54.1409024390244	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.932	54.1458536585366	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.899	54.2130487804878	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.864	54.3414878048781	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.827	54.5296585365854	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.788	54.7726097560976	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.748	55.0648536585366	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.706	55.4014390243903	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.665	55.7704146341463	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.625	56.1593414634146	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.584	56.558756097561	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.544	56.9601951219512	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.504	57.3561951219512	Sub-Saharan Africa (all income levels)	#FB61D7
#C49A00	2.336	71.3134146341463	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.484	71.6448780487805	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.464	71.1960975609756	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.68	71.1875609756098	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.852	72.0778048780488	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.568	72.2017073170732	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.472	72.3356097560976	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.374	72.6365853658537	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.287	72.590243902439	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.123	72.6126829268293	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.087	73.020243902439	Europe & Central Asia (all income levels)	#C49A00
#C49A00	2.033	73.1307317073171	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.923	73.6443902439025	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.823	73.9409756097561	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.731	74.2870731707317	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.598	74.6656097560976	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.531	74.7853658536585	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.521	75.2380487804878	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.493	75.1873170731707	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.505	75.4660975609756	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.55	75.459268292683	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.55	75.6931707317073	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.56	76.0339024390244	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.51	76.0312195121951	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.52	76.6085365853659	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.51	76.7336585365854	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.52	76.8990243902439	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.55	77.1975609756098	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.57	77.2265853658537	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.56	77.4212195121951	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.59	77.2424390243902	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.58	77.5146341463415	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.58	77.8060975609756	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.51	78.0853658536586	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.49	78.35	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.47	78.4170731707317	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.5	78.8960975609756	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.48	79.079512195122	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.47	79.3243902439025	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.48	79.580487804878	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.5	79.6804878048781	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.38	80.1804878048781	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.39	80.3853658536585	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.39	80.5365853658537	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.42	81.0878048780488	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.42	81.2365853658537	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.44	81.490243902439	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.46	81.7414634146342	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.48	81.9926829268293	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.5	82.0439024390244	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.52	82.2463414634147	Europe & Central Asia (all income levels)	#C49A00
#C49A00	1.52	82.6951219512195	Europe & Central Asia (all income levels)	#C49A00
#FB61D7	7.351	40.4241951219512	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.427	40.5932926829268	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.501	40.7545365853659	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.572	40.9189268292683	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.639	41.1034146341463	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.701	41.3368292682927	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.757	41.6504878048781	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.806	42.062243902439	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.849	42.5785365853659	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.883	43.1974146341463	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.908	43.9085365853659	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.927	44.6926097560976	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.937	45.5173902439024	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.94	46.3500487804878	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.934	47.1681219512195	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.917	47.9595609756098	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.886	48.720756097561	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.84	49.4540243902439	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.778	50.1547073170732	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.701	50.8107804878049	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.608	51.404243902439	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.501	51.9206585365854	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.382	52.3520975609756	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.253	52.6931707317073	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	7.117	52.9404146341463	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.977	53.0898536585366	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.834	53.1439756097561	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.689	53.1137804878049	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.543	53.014243902439	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.399	52.8558536585366	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.257	52.6441463414634	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	6.117	52.3796341463415	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.977	52.0708292682927	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.84	51.7321951219512	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.706	51.3852195121951	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.581	51.0513658536585	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.469	50.7471219512195	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.371	50.4899268292683	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.289	50.2942195121951	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.22	50.1789024390244	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.162	50.1608780487805	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.109	50.2505609756098	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	5.055	50.4438780487805	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.997	50.7328292682927	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.932	51.1113902439024	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.858	51.5755609756098	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.777	52.1183658536585	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.691	52.7258780487805	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.605	53.3777073170732	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.518	54.0559024390244	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.432	54.7415609756098	Sub-Saharan Africa (all income levels)	#FB61D7
#FB61D7	4.348	55.421243902439	Sub-Saharan Africa (all income levels)	#FB61D7
#53B400	5.582	57.0162926829268	Latin America & Caribbean (all income levels)	#53B400
#53B400	5.543	57.4063414634146	Latin America & Caribbean (all income levels)	#53B400
#53B400	5.463	57.8295609756098	Latin America & Caribbean (all income levels)	#53B400
#53B400	5.342	58.2884146341463	Latin America & Caribbean (all income levels)	#53B400
#53B400	5.185	58.7809512195122	Latin America & Caribbean (all income levels)	#53B400
#53B400	5	59.3026829268293	Latin America & Caribbean (all income levels)	#53B400
#53B400	4.799	59.8456097560976	Latin America & Caribbean (all income levels)	#53B400
#53B400	4.593	60.4031951219512	Latin America & Caribbean (all income levels)	#53B400
#53B400	4.392	60.9709512195122	Latin America & Caribbean (all income levels)	#53B400
#53B400	4.202	61.5472926829268	Latin America & Caribbean (all income levels)	#53B400
#53B400	4.023	62.1367073170732	Latin America & Caribbean (all income levels)	#53B400
