colour	x	y	group	showSelectedlegendcolour
#F8766D	1984	5.266	75	East Asia & Pacific (all income levels)
#F8766D	1985	5.128	75	East Asia & Pacific (all income levels)
#F8766D	1986	4.989	75	East Asia & Pacific (all income levels)
#F8766D	1987	4.864	75	East Asia & Pacific (all income levels)
#F8766D	1988	4.763	75	East Asia & Pacific (all income levels)
#F8766D	1989	4.691	75	East Asia & Pacific (all income levels)
#F8766D	1990	4.644	75	East Asia & Pacific (all income levels)
#F8766D	1991	4.612	75	East Asia & Pacific (all income levels)
#F8766D	1992	4.583	75	East Asia & Pacific (all income levels)
#F8766D	1993	4.547	75	East Asia & Pacific (all income levels)
#F8766D	1994	4.501	75	East Asia & Pacific (all income levels)
#F8766D	1995	4.447	75	East Asia & Pacific (all income levels)
#F8766D	1996	4.391	75	East Asia & Pacific (all income levels)
#F8766D	1997	4.34	75	East Asia & Pacific (all income levels)
#F8766D	1998	4.3	75	East Asia & Pacific (all income levels)
#F8766D	1999	4.27	75	East Asia & Pacific (all income levels)
#F8766D	2000	4.25	75	East Asia & Pacific (all income levels)
#F8766D	2001	4.236	75	East Asia & Pacific (all income levels)
#F8766D	2002	4.221	75	East Asia & Pacific (all income levels)
#F8766D	2003	4.202	75	East Asia & Pacific (all income levels)
#F8766D	2004	4.177	75	East Asia & Pacific (all income levels)
#F8766D	2005	4.144	75	East Asia & Pacific (all income levels)
#F8766D	2006	4.104	75	East Asia & Pacific (all income levels)
#F8766D	2007	4.059	75	East Asia & Pacific (all income levels)
#F8766D	2008	4.011	75	East Asia & Pacific (all income levels)
#F8766D	2009	3.962	75	East Asia & Pacific (all income levels)
#F8766D	2010	3.911	75	East Asia & Pacific (all income levels)
#F8766D	2011	3.861	75	East Asia & Pacific (all income levels)
#F8766D	1960	7.197	78	East Asia & Pacific (all income levels)
#F8766D	1961	7.12	78	East Asia & Pacific (all income levels)
#F8766D	1962	7.033	78	East Asia & Pacific (all income levels)
#F8766D	1963	6.938	78	East Asia & Pacific (all income levels)
#F8766D	1964	6.836	78	East Asia & Pacific (all income levels)
#F8766D	1965	6.73	78	East Asia & Pacific (all income levels)
#F8766D	1966	6.626	78	East Asia & Pacific (all income levels)
#F8766D	1967	6.526	78	East Asia & Pacific (all income levels)
#F8766D	1968	6.433	78	East Asia & Pacific (all income levels)
#F8766D	1969	6.348	78	East Asia & Pacific (all income levels)
#F8766D	1970	6.272	78	East Asia & Pacific (all income levels)
#F8766D	1971	6.202	78	East Asia & Pacific (all income levels)
#F8766D	1972	6.134	78	East Asia & Pacific (all income levels)
#F8766D	1973	6.067	78	East Asia & Pacific (all income levels)
#F8766D	1974	5.999	78	East Asia & Pacific (all income levels)
#F8766D	1975	5.929	78	East Asia & Pacific (all income levels)
#F8766D	1976	5.858	78	East Asia & Pacific (all income levels)
#F8766D	1977	5.787	78	East Asia & Pacific (all income levels)
#F8766D	1978	5.716	78	East Asia & Pacific (all income levels)
#F8766D	1979	5.645	78	East Asia & Pacific (all income levels)
#F8766D	1980	5.575	78	East Asia & Pacific (all income levels)
#F8766D	1981	5.503	78	East Asia & Pacific (all income levels)
#F8766D	1982	5.43	78	East Asia & Pacific (all income levels)
#F8766D	1983	5.356	78	East Asia & Pacific (all income levels)
#F8766D	1984	5.282	78	East Asia & Pacific (all income levels)
#F8766D	1985	5.209	78	East Asia & Pacific (all income levels)
#F8766D	1986	5.141	78	East Asia & Pacific (all income levels)
#F8766D	1987	5.078	78	East Asia & Pacific (all income levels)
#F8766D	1988	5.022	78	East Asia & Pacific (all income levels)
#F8766D	1989	4.971	78	East Asia & Pacific (all income levels)
#F8766D	1990	4.926	78	East Asia & Pacific (all income levels)
#F8766D	1991	4.884	78	East Asia & Pacific (all income levels)
#F8766D	1992	4.844	78	East Asia & Pacific (all income levels)
#F8766D	1993	4.804	78	East Asia & Pacific (all income levels)
#F8766D	1994	4.761	78	East Asia & Pacific (all income levels)
#F8766D	1995	4.716	78	East Asia & Pacific (all income levels)
#F8766D	1996	4.667	78	East Asia & Pacific (all income levels)
#F8766D	1997	4.616	78	East Asia & Pacific (all income levels)
#F8766D	1998	4.562	78	East Asia & Pacific (all income levels)
#F8766D	1999	4.507	78	East Asia & Pacific (all income levels)
#F8766D	2000	4.45	78	East Asia & Pacific (all income levels)
#F8766D	2001	4.39	78	East Asia & Pacific (all income levels)
#F8766D	2002	4.33	78	East Asia & Pacific (all income levels)
#F8766D	2003	4.269	78	East Asia & Pacific (all income levels)
#F8766D	2004	4.208	78	East Asia & Pacific (all income levels)
#F8766D	2005	4.147	78	East Asia & Pacific (all income levels)
#F8766D	2006	4.088	78	East Asia & Pacific (all income levels)
#F8766D	2007	4.03	78	East Asia & Pacific (all income levels)
#F8766D	2008	3.974	78	East Asia & Pacific (all income levels)
#F8766D	2009	3.921	78	East Asia & Pacific (all income levels)
#F8766D	2010	3.869	78	East Asia & Pacific (all income levels)
#F8766D	2011	3.82	78	East Asia & Pacific (all income levels)
#F8766D	1960	7.085	80	East Asia & Pacific (all income levels)
#F8766D	1961	7.189	80	East Asia & Pacific (all income levels)
#F8766D	1962	7.277	80	East Asia & Pacific (all income levels)
#F8766D	1963	7.345	80	East Asia & Pacific (all income levels)
#F8766D	1964	7.391	80	East Asia & Pacific (all income levels)
#F8766D	1965	7.417	80	East Asia & Pacific (all income levels)
#F8766D	1966	7.428	80	East Asia & Pacific (all income levels)
#F8766D	1967	7.43	80	East Asia & Pacific (all income levels)
#F8766D	1968	7.423	80	East Asia & Pacific (all income levels)
#F8766D	1969	7.404	80	East Asia & Pacific (all income levels)
#F8766D	1970	7.362	80	East Asia & Pacific (all income levels)
#F8766D	1971	7.287	80	East Asia & Pacific (all income levels)
#F8766D	1972	7.17	80	East Asia & Pacific (all income levels)
#F8766D	1973	7.008	80	East Asia & Pacific (all income levels)
#F8766D	1974	6.807	80	East Asia & Pacific (all income levels)
#F8766D	1975	6.574	80	East Asia & Pacific (all income levels)
#F8766D	1976	6.324	80	East Asia & Pacific (all income levels)
#F8766D	1977	6.071	80	East Asia & Pacific (all income levels)
#F8766D	1978	5.828	80	East Asia & Pacific (all income levels)
#F8766D	1979	5.6	80	East Asia & Pacific (all income levels)
#F8766D	1980	5.39	80	East Asia & Pacific (all income levels)
#F8766D	1981	5.194	80	East Asia & Pacific (all income levels)
#F8766D	1982	5.004	80	East Asia & Pacific (all income levels)
#F8766D	1983	4.813	80	East Asia & Pacific (all income levels)
#F8766D	1984	4.622	80	East Asia & Pacific (all income levels)
#F8766D	1985	4.432	80	East Asia & Pacific (all income levels)
#F8766D	1986	4.247	80	East Asia & Pacific (all income levels)
#F8766D	1987	4.073	80	East Asia & Pacific (all income levels)
#F8766D	1988	3.908	80	East Asia & Pacific (all income levels)
#F8766D	1989	3.752	80	East Asia & Pacific (all income levels)
#F8766D	1990	3.598	80	East Asia & Pacific (all income levels)
#F8766D	1991	3.436	80	East Asia & Pacific (all income levels)
#F8766D	1992	3.261	80	East Asia & Pacific (all income levels)
#F8766D	1993	3.071	80	East Asia & Pacific (all income levels)
#F8766D	1994	2.87	80	East Asia & Pacific (all income levels)
#F8766D	1995	2.666	80	East Asia & Pacific (all income levels)
#F8766D	1996	2.473	80	East Asia & Pacific (all income levels)
#F8766D	1997	2.302	80	East Asia & Pacific (all income levels)
#F8766D	1998	2.162	80	East Asia & Pacific (all income levels)
#F8766D	1999	2.055	80	East Asia & Pacific (all income levels)
#F8766D	2000	1.983	80	East Asia & Pacific (all income levels)
#F8766D	2001	1.94	80	East Asia & Pacific (all income levels)
#F8766D	2002	1.918	80	East Asia & Pacific (all income levels)
#F8766D	2003	1.907	80	East Asia & Pacific (all income levels)
#F8766D	2004	1.902	80	East Asia & Pacific (all income levels)
#F8766D	2005	1.897	80	East Asia & Pacific (all income levels)
#F8766D	2006	1.889	80	East Asia & Pacific (all income levels)
#F8766D	2007	1.878	80	East Asia & Pacific (all income levels)
#F8766D	2008	1.864	80	East Asia & Pacific (all income levels)
#F8766D	2009	1.845	80	East Asia & Pacific (all income levels)
#F8766D	2010	1.822	80	East Asia & Pacific (all income levels)
#F8766D	2011	1.795	80	East Asia & Pacific (all income levels)
#C49A00	1960	5.951	82	Europe & Central Asia (all income levels)
#C49A00	1961	5.891	82	Europe & Central Asia (all income levels)
#C49A00	1962	5.808	82	Europe & Central Asia (all income levels)
#C49A00	1963	5.704	82	Europe & Central Asia (all income levels)
#C49A00	1964	5.586	82	Europe & Central Asia (all income levels)
#C49A00	1965	5.458	82	Europe & Central Asia (all income levels)
#C49A00	1966	5.329	82	Europe & Central Asia (all income levels)
#C49A00	1967	5.202	82	Europe & Central Asia (all income levels)
#C49A00	1968	5.083	82	Europe & Central Asia (all income levels)
#C49A00	1969	4.972	82	Europe & Central Asia (all income levels)
#C49A00	1970	4.872	82	Europe & Central Asia (all income levels)
#C49A00	1971	4.778	82	Europe & Central Asia (all income levels)
#C49A00	1972	4.688	82	Europe & Central Asia (all income levels)
#C49A00	1973	4.598	82	Europe & Central Asia (all income levels)
#C49A00	1974	4.507	82	Europe & Central Asia (all income levels)
#C49A00	1975	4.417	82	Europe & Central Asia (all income levels)
#C49A00	1976	4.33	82	Europe & Central Asia (all income levels)
#C49A00	1977	4.247	82	Europe & Central Asia (all income levels)
#C49A00	1978	4.17	82	Europe & Central Asia (all income levels)
#C49A00	1979	4.099	82	Europe & Central Asia (all income levels)
#C49A00	1980	4.037	82	Europe & Central Asia (all income levels)
#C49A00	1981	3.985	82	Europe & Central Asia (all income levels)
#C49A00	1982	3.942	82	Europe & Central Asia (all income levels)
#C49A00	1983	3.904	82	Europe & Central Asia (all income levels)
#C49A00	1984	3.865	82	Europe & Central Asia (all income levels)
#C49A00	1985	3.816	82	Europe & Central Asia (all income levels)
#C49A00	1986	3.747	82	Europe & Central Asia (all income levels)
#C49A00	1987	3.65	82	Europe & Central Asia (all income levels)
#C49A00	1988	3.527	82	Europe & Central Asia (all income levels)
#C49A00	1989	3.38	82	Europe & Central Asia (all income levels)
#C49A00	1990	3.219	82	Europe & Central Asia (all income levels)
#C49A00	1991	3.058	82	Europe & Central Asia (all income levels)
#C49A00	1992	2.91	82	Europe & Central Asia (all income levels)
#C49A00	1993	2.784	82	Europe & Central Asia (all income levels)
#C49A00	1994	2.683	82	Europe & Central Asia (all income levels)
#C49A00	1995	2.604	82	Europe & Central Asia (all income levels)
#C49A00	1996	2.54	82	Europe & Central Asia (all income levels)
#C49A00	1997	2.478	82	Europe & Central Asia (all income levels)
#C49A00	1998	2.409	82	Europe & Central Asia (all income levels)
#C49A00	1999	2.33	82	Europe & Central Asia (all income levels)
#C49A00	2000	2.241	82	Europe & Central Asia (all income levels)
#C49A00	2001	2.142	82	Europe & Central Asia (all income levels)
#C49A00	2002	2.04	82	Europe & Central Asia (all income levels)
#C49A00	2003	1.941	82	Europe & Central Asia (all income levels)
#C49A00	2004	1.847	82	Europe & Central Asia (all income levels)
#C49A00	2005	1.764	82	Europe & Central Asia (all income levels)
#C49A00	2006	1.692	82	Europe & Central Asia (all income levels)
#C49A00	2007	1.635	82	Europe & Central Asia (all income levels)
#C49A00	2008	1.59	82	Europe & Central Asia (all income levels)
#C49A00	2009	1.558	82	Europe & Central Asia (all income levels)
#C49A00	2010	1.536	82	Europe & Central Asia (all income levels)
#C49A00	2011	1.523	82	Europe & Central Asia (all income levels)
#C49A00	2006	1.24	84	Europe & Central Asia (all income levels)
#C49A00	2007	1.18	84	Europe & Central Asia (all income levels)
#C49A00	2008	1.25	84	Europe & Central Asia (all income levels)
#C49A00	2009	1.19	84	Europe & Central Asia (all income levels)
#C49A00	2010	1.22	84	Europe & Central Asia (all income levels)
#C49A00	1960	4.55	86	Europe & Central Asia (all income levels)
#C49A00	1961	4.512	86	Europe & Central Asia (all income levels)
#C49A00	1962	4.435	86	Europe & Central Asia (all income levels)
#C49A00	1963	4.317	86	Europe & Central Asia (all income levels)
#C49A00	1964	4.161	86	Europe & Central Asia (all income levels)
#C49A00	1965	3.979	86	Europe & Central Asia (all income levels)
#C49A00	1966	3.788	86	Europe & Central Asia (all income levels)
#C49A00	1967	3.606	86	Europe & Central Asia (all income levels)
#C49A00	1968	3.447	86	Europe & Central Asia (all income levels)
#C49A00	1969	3.314	86	Europe & Central Asia (all income levels)
#C49A00	1970	3.208	86	Europe & Central Asia (all income levels)
#C49A00	1971	3.118	86	Europe & Central Asia (all income levels)
#C49A00	1972	3.032	86	Europe & Central Asia (all income levels)
#C49A00	1973	2.942	86	Europe & Central Asia (all income levels)
#C49A00	1974	2.846	86	Europe & Central Asia (all income levels)
#C49A00	1975	2.745	86	Europe & Central Asia (all income levels)
#C49A00	1976	2.646	86	Europe & Central Asia (all income levels)
#C49A00	1977	2.555	86	Europe & Central Asia (all income levels)
#C49A00	1978	2.479	86	Europe & Central Asia (all income levels)
#C49A00	1979	2.421	86	Europe & Central Asia (all income levels)
#C49A00	1980	2.385	86	Europe & Central Asia (all income levels)
#C49A00	1981	2.373	86	Europe & Central Asia (all income levels)
#C49A00	1982	2.381	86	Europe & Central Asia (all income levels)
#C49A00	1983	2.406	86	Europe & Central Asia (all income levels)
#C49A00	1984	2.441	86	Europe & Central Asia (all income levels)
#C49A00	1985	2.481	86	Europe & Central Asia (all income levels)
#C49A00	1986	2.519	86	Europe & Central Asia (all income levels)
#C49A00	1987	2.549	86	Europe & Central Asia (all income levels)
#C49A00	1988	2.566	86	Europe & Central Asia (all income levels)
#C49A00	1989	2.565	86	Europe & Central Asia (all income levels)
#C49A00	1990	2.538	86	Europe & Central Asia (all income levels)
#C49A00	1991	2.482	86	Europe & Central Asia (all income levels)
#C49A00	1992	2.399	86	Europe & Central Asia (all income levels)
#C49A00	1993	2.295	86	Europe & Central Asia (all income levels)
#C49A00	1994	2.176	86	Europe & Central Asia (all income levels)
#C49A00	1995	2.053	86	Europe & Central Asia (all income levels)
#C49A00	1996	1.938	86	Europe & Central Asia (all income levels)
#C49A00	1997	1.838	86	Europe & Central Asia (all income levels)
#C49A00	1998	1.762	86	Europe & Central Asia (all income levels)
#C49A00	1999	1.712	86	Europe & Central Asia (all income levels)
#C49A00	2000	1.688	86	Europe & Central Asia (all income levels)
#C49A00	2001	1.684	86	Europe & Central Asia (all income levels)
#C49A00	2002	1.692	86	Europe & Central Asia (all income levels)
#C49A00	2003	1.704	86	Europe & Central Asia (all income levels)
#C49A00	2004	1.715	86	Europe & Central Asia (all income levels)
#C49A00	2005	1.724	86	Europe & Central Asia (all income levels)
#C49A00	2006	1.728	86	Europe & Central Asia (all income levels)
#C49A00	2007	1.731	86	Europe & Central Asia (all income levels)
#C49A00	2008	1.734	86	Europe & Central Asia (all income levels)
#C49A00	2009	1.735	86	Europe & Central Asia (all income levels)
#C49A00	2010	1.736	86	Europe & Central Asia (all income levels)
#C49A00	2011	1.736	86	Europe & Central Asia (all income levels)
#C49A00	1960	2.69	88	Europe & Central Asia (all income levels)
#C49A00	1961	2.799	88	Europe & Central Asia (all income levels)
#C49A00	1962	2.798	88	Europe & Central Asia (all income levels)
#C49A00	1963	2.811	88	Europe & Central Asia (all income levels)
#C49A00	1964	2.77	88	Europe & Central Asia (all income levels)
#C49A00	1965	2.685	88	Europe & Central Asia (all income levels)
#C49A00	1966	2.662	88	Europe & Central Asia (all income levels)
#C49A00	1967	2.63	88	Europe & Central Asia (all income levels)
#C49A00	1968	2.591	88	Europe & Central Asia (all income levels)
#C49A00	1969	2.496	88	Europe & Central Asia (all income levels)
#C49A00	1970	2.29	88	Europe & Central Asia (all income levels)
#C49A00	1971	2.202	88	Europe & Central Asia (all income levels)
#C49A00	1972	2.102	88	Europe & Central Asia (all income levels)
#C49A00	1973	1.97	88	Europe & Central Asia (all income levels)
#C49A00	1974	1.95	88	Europe & Central Asia (all income levels)
#C49A00	1975	1.82	88	Europe & Central Asia (all income levels)
#C49A00	1976	1.698	88	Europe & Central Asia (all income levels)
#C49A00	1977	1.641	88	Europe & Central Asia (all income levels)
#C49A00	1978	1.621	88	Europe & Central Asia (all income levels)
#C49A00	1979	1.6	88	Europe & Central Asia (all income levels)
#C49A00	1980	1.62	88	Europe & Central Asia (all income levels)
#C49A00	1981	1.67	88	Europe & Central Asia (all income levels)
#C49A00	1982	1.66	88	Europe & Central Asia (all income levels)
#C49A00	1983	1.56	88	Europe & Central Asia (all income levels)
#C49A00	1984	1.53	88	Europe & Central Asia (all income levels)
#C49A00	1985	1.46	88	Europe & Central Asia (all income levels)
#C49A00	1986	1.47	88	Europe & Central Asia (all income levels)
#C49A00	1987	1.42	88	Europe & Central Asia (all income levels)
#C49A00	1988	1.43	88	Europe & Central Asia (all income levels)
#C49A00	1989	1.45	88	Europe & Central Asia (all income levels)
#C49A00	1990	1.45	88	Europe & Central Asia (all income levels)
#C49A00	1991	1.5	88	Europe & Central Asia (all income levels)
#C49A00	1992	1.49	88	Europe & Central Asia (all income levels)
#C49A00	1993	1.48	88	Europe & Central Asia (all income levels)
#C49A00	1994	1.44	88	Europe & Central Asia (all income levels)
#C49A00	1995	1.4	88	Europe & Central Asia (all income levels)
#C49A00	1996	1.42	88	Europe & Central Asia (all income levels)
#C49A00	1997	1.36	88	Europe & Central Asia (all income levels)
#C49A00	1998	1.37	88	Europe & Central Asia (all income levels)
#C49A00	1999	1.34	88	Europe & Central Asia (all income levels)
#C49A00	2000	1.36	88	Europe & Central Asia (all income levels)
#C49A00	2001	1.33	88	Europe & Central Asia (all income levels)
#C49A00	2002	1.39	88	Europe & Central Asia (all income levels)
#C49A00	2003	1.38	88	Europe & Central Asia (all income levels)
#C49A00	2004	1.42	88	Europe & Central Asia (all income levels)
#C49A00	2005	1.41	88	Europe & Central Asia (all income levels)
#C49A00	2006	1.41	88	Europe & Central Asia (all income levels)
#C49A00	2007	1.38	88	Europe & Central Asia (all income levels)
#C49A00	2008	1.41	88	Europe & Central Asia (all income levels)
#C49A00	2009	1.39	88	Europe & Central Asia (all income levels)
#C49A00	2010	1.44	88	Europe & Central Asia (all income levels)
#C49A00	2011	1.42	88	Europe & Central Asia (all income levels)
#C49A00	1960	5.571	90	Europe & Central Asia (all income levels)
#C49A00	1961	5.596	90	Europe & Central Asia (all income levels)
#C49A00	1962	5.591	90	Europe & Central Asia (all income levels)
#C49A00	1963	5.549	90	Europe & Central Asia (all income levels)
#C49A00	1964	5.468	90	Europe & Central Asia (all income levels)
#C49A00	1965	5.352	90	Europe & Central Asia (all income levels)
#C49A00	1966	5.21	90	Europe & Central Asia (all income levels)
#C49A00	1967	5.056	90	Europe & Central Asia (all income levels)
#C49A00	1968	4.901	90	Europe & Central Asia (all income levels)
#C49A00	1969	4.753	90	Europe & Central Asia (all income levels)
#C49A00	1970	4.612	90	Europe & Central Asia (all income levels)
#C49A00	1971	4.479	90	Europe & Central Asia (all income levels)
#C49A00	1972	4.348	90	Europe & Central Asia (all income levels)
#C49A00	1973	4.216	90	Europe & Central Asia (all income levels)
#C49A00	1974	4.084	90	Europe & Central Asia (all income levels)
#C49A00	1975	3.95	90	Europe & Central Asia (all income levels)
#C49A00	1976	3.814	90	Europe & Central Asia (all income levels)
#C49A00	1977	3.676	90	Europe & Central Asia (all income levels)
#C49A00	1978	3.539	90	Europe & Central Asia (all income levels)
#C49A00	1979	3.407	90	Europe & Central Asia (all income levels)
#C49A00	1980	3.286	90	Europe & Central Asia (all income levels)
#C49A00	1981	3.179	90	Europe & Central Asia (all income levels)
#C49A00	1982	3.092	90	Europe & Central Asia (all income levels)
#C49A00	1983	3.026	90	Europe & Central Asia (all income levels)
#C49A00	1984	2.98	90	Europe & Central Asia (all income levels)
#C49A00	1985	2.91	90	Europe & Central Asia (all income levels)
#C49A00	1986	2.9	90	Europe & Central Asia (all income levels)
#C49A00	1987	2.9026	90	Europe & Central Asia (all income levels)
#C49A00	1988	2.8	90	Europe & Central Asia (all income levels)
#C49A00	1989	2.8	90	Europe & Central Asia (all income levels)
#C49A00	1990	2.74	90	Europe & Central Asia (all income levels)
#C49A00	1991	2.87	90	Europe & Central Asia (all income levels)
#C49A00	1992	2.74	90	Europe & Central Asia (all income levels)
#C49A00	1993	2.7	90	Europe & Central Asia (all income levels)
#C49A00	1994	2.52	90	Europe & Central Asia (all income levels)
#C49A00	1995	2.29	90	Europe & Central Asia (all income levels)
#C49A00	1996	2.06	90	Europe & Central Asia (all income levels)
#C49A00	1997	2.07	90	Europe & Central Asia (all income levels)
#C49A00	1998	2	90	Europe & Central Asia (all income levels)
#C49A00	1999	2.07	90	Europe & Central Asia (all income levels)
#C49A00	2000	2	90	Europe & Central Asia (all income levels)
#C49A00	2001	1.8	90	Europe & Central Asia (all income levels)
#C49A00	2002	1.8	90	Europe & Central Asia (all income levels)
#C49A00	2003	1.9	90	Europe & Central Asia (all income levels)
#C49A00	2004	2.0535	90	Europe & Central Asia (all income levels)
#C49A00	2005	2	90	Europe & Central Asia (all income levels)
#C49A00	2006	1.97	90	Europe & Central Asia (all income levels)
#C49A00	2007	1.97	90	Europe & Central Asia (all income levels)
#C49A00	2008	1.9	90	Europe & Central Asia (all income levels)
#C49A00	2009	1.82	90	Europe & Central Asia (all income levels)
#C49A00	2010	1.92	90	Europe & Central Asia (all income levels)
#C49A00	2011	1.92	90	Europe & Central Asia (all income levels)
#C49A00	1960	2.67	92	Europe & Central Asia (all income levels)
#C49A00	1961	2.59	92	Europe & Central Asia (all income levels)
#C49A00	1962	2.5	92	Europe & Central Asia (all income levels)
#C49A00	1963	2.4	92	Europe & Central Asia (all income levels)
#C49A00	1964	2.31	92	Europe & Central Asia (all income levels)
#C49A00	1965	2.27	92	Europe & Central Asia (all income levels)
#C49A00	1966	2.29	92	Europe & Central Asia (all income levels)
#C49A00	1967	2.26	92	Europe & Central Asia (all income levels)
#C49A00	1968	2.22	92	Europe & Central Asia (all income levels)
#C49A00	1969	2.26	92	Europe & Central Asia (all income levels)
#C49A00	1970	2.31	92	Europe & Central Asia (all income levels)
#C49A00	1971	2.31	92	Europe & Central Asia (all income levels)
#C49A00	1972	2.28	92	Europe & Central Asia (all income levels)
#C49A00	1973	2.25	92	Europe & Central Asia (all income levels)
#C49A00	1974	2.21	92	Europe & Central Asia (all income levels)
#C49A00	1975	2.17	92	Europe & Central Asia (all income levels)
#C49A00	1976	2.12	92	Europe & Central Asia (all income levels)
#C49A00	1977	2.08	92	Europe & Central Asia (all income levels)
#C49A00	1978	2.06	92	Europe & Central Asia (all income levels)
#C49A00	1979	2.05	92	Europe & Central Asia (all income levels)
#C49A00	1980	2.03	92	Europe & Central Asia (all income levels)
#C49A00	1981	2.02	92	Europe & Central Asia (all income levels)
#C49A00	1982	2.05	92	Europe & Central Asia (all income levels)
#C49A00	1983	2.11	92	Europe & Central Asia (all income levels)
#C49A00	1984	2.11	92	Europe & Central Asia (all income levels)
#C49A00	1985	2.09	92	Europe & Central Asia (all income levels)
#C49A00	1986	2.09	92	Europe & Central Asia (all income levels)
#C49A00	1987	2.03	92	Europe & Central Asia (all income levels)
#C49A00	1988	2.04	92	Europe & Central Asia (all income levels)
#C49A00	1989	2.03	92	Europe & Central Asia (all income levels)
#C49A00	1990	1.91	92	Europe & Central Asia (all income levels)
#C49A00	1991	1.8	92	Europe & Central Asia (all income levels)
#C49A00	1992	1.75	92	Europe & Central Asia (all income levels)
#C49A00	1993	1.61	92	Europe & Central Asia (all income levels)
#C49A00	1994	1.51	92	Europe & Central Asia (all income levels)
#C49A00	1995	1.386	92	Europe & Central Asia (all income levels)
#C49A00	1996	1.31	92	Europe & Central Asia (all income levels)
#C49A00	1997	1.23	92	Europe & Central Asia (all income levels)
#C49A00	1998	1.27	92	Europe & Central Asia (all income levels)
#C49A00	1999	1.31	92	Europe & Central Asia (all income levels)
#C49A00	2000	1.31	92	Europe & Central Asia (all income levels)
#C49A00	2001	1.27	92	Europe & Central Asia (all income levels)
#C49A00	2002	1.22	92	Europe & Central Asia (all income levels)
#C49A00	2003	1.21	92	Europe & Central Asia (all income levels)
#C49A00	2004	1.2	92	Europe & Central Asia (all income levels)
#C49A00	2005	1.21	92	Europe & Central Asia (all income levels)
#C49A00	2006	1.287	92	Europe & Central Asia (all income levels)
#C49A00	2007	1.37	92	Europe & Central Asia (all income levels)
#C49A00	2008	1.42	92	Europe & Central Asia (all income levels)
#C49A00	2009	1.42	92	Europe & Central Asia (all income levels)
#C49A00	2010	1.44	92	Europe & Central Asia (all income levels)
#C49A00	2011	1.51	92	Europe & Central Asia (all income levels)
#C49A00	1960	2.575	94	Europe & Central Asia (all income levels)
#C49A00	1961	2.644	94	Europe & Central Asia (all income levels)
#C49A00	1962	2.592	94	Europe & Central Asia (all income levels)
#C49A00	1963	2.68	94	Europe & Central Asia (all income levels)
#C49A00	1964	2.712	94	Europe & Central Asia (all income levels)
#C49A00	1965	2.613	94	Europe & Central Asia (all income levels)
#C49A00	1966	2.53	94	Europe & Central Asia (all income levels)
#C49A00	1967	2.42	94	Europe & Central Asia (all income levels)
#C49A00	1968	2.313	94	Europe & Central Asia (all income levels)
#C49A00	1969	2.245	94	Europe & Central Asia (all income levels)
#C49A00	1970	2.2	94	Europe & Central Asia (all income levels)
#C49A00	1971	2.208	94	Europe & Central Asia (all income levels)
#C49A00	1972	2.09	94	Europe & Central Asia (all income levels)
#C49A00	1973	1.95	94	Europe & Central Asia (all income levels)
#C49A00	1974	1.83	94	Europe & Central Asia (all income levels)
#C49A00	1975	1.736	94	Europe & Central Asia (all income levels)
#C49A00	1976	1.725	94	Europe & Central Asia (all income levels)
#C49A00	1977	1.705	94	Europe & Central Asia (all income levels)
#C49A00	1978	1.691	94	Europe & Central Asia (all income levels)
#C49A00	1979	1.689	94	Europe & Central Asia (all income levels)
#C49A00	1980	1.672	94	Europe & Central Asia (all income levels)
#C49A00	1981	1.67	94	Europe & Central Asia (all income levels)
#C49A00	1982	1.614	94	Europe & Central Asia (all income levels)
#C49A00	1983	1.56	94	Europe & Central Asia (all income levels)
#C49A00	1984	1.591	94	Europe & Central Asia (all income levels)
#C49A00	1985	1.49	94	Europe & Central Asia (all income levels)
#C49A00	1986	1.54	94	Europe & Central Asia (all income levels)
#C49A00	1987	1.55	94	Europe & Central Asia (all income levels)
#C49A00	1988	1.56	94	Europe & Central Asia (all income levels)
#C49A00	1989	1.58	94	Europe & Central Asia (all income levels)
#C49A00	1990	1.62	94	Europe & Central Asia (all income levels)
#C49A00	1991	1.57	94	Europe & Central Asia (all income levels)
#C49A00	1992	1.56	94	Europe & Central Asia (all income levels)
#C49A00	1993	1.61	94	Europe & Central Asia (all income levels)
#C49A00	1994	1.55	94	Europe & Central Asia (all income levels)
#C49A00	1995	1.57	94	Europe & Central Asia (all income levels)
#C49A00	1996	1.55	94	Europe & Central Asia (all income levels)
#C49A00	1997	1.6	94	Europe & Central Asia (all income levels)
#C49A00	1998	1.6	94	Europe & Central Asia (all income levels)
#C49A00	1999	1.62	94	Europe & Central Asia (all income levels)
#C49A00	2000	1.67	94	Europe & Central Asia (all income levels)
#C49A00	2001	1.6632	94	Europe & Central Asia (all income levels)
#C49A00	2002	1.6599	94	Europe & Central Asia (all income levels)
#C49A00	2003	1.66	94	Europe & Central Asia (all income levels)
#C49A00	2004	1.72	94	Europe & Central Asia (all income levels)
#C49A00	2005	1.76	94	Europe & Central Asia (all income levels)
#C49A00	2006	1.8	94	Europe & Central Asia (all income levels)
#C49A00	2007	1.82	94	Europe & Central Asia (all income levels)
#C49A00	2008	1.86	94	Europe & Central Asia (all income levels)
#C49A00	2009	1.84	94	Europe & Central Asia (all income levels)
#C49A00	2010	1.84	94	Europe & Central Asia (all income levels)
#C49A00	2011	1.84	94	Europe & Central Asia (all income levels)
#C49A00	1960	4.052	96	Europe & Central Asia (all income levels)
#C49A00	1961	3.954	96	Europe & Central Asia (all income levels)
